main_topic,sub_topic,C,utterance,question,option1,option2,option3,option4,answer,answer_index,length_no_space
인생에서의 변화,30대가 되면서 느낀 변화,170,"예전에는 밤늦게까지 친구들과 어울려도 아무렇지 않았는데, 어느새부터는 밤 10시만 넘어도 피곤함이 밀려와서 약속을 일찍 마치고 집에 돌아가는 일이 많아졌어요. 또, 예전엔 별로 신경 쓰지 않던 건강검진 예약이나 비타민 챙기기가 중요한 일상이 되었죠. 모임에서 대화 주제도 자연스럽게 일, 가족, 건강 같은 현실적인 이야기로 바뀌면서 예전과는 확실히 달라진 내 모습을 느끼게 됩니다.",발화자의 최근 모임에서 대화 주제로 자연스럽게 바뀐 것은 무엇인가요?,잘 모르겠음,여행지 추천과 연예인 이야기,"일, 가족, 건강 같은 현실적인 이야기",대학교 시절 추억과 게임 이야기,"일, 가족, 건강 같은 현실적인 이야기",3,164
인생에서의 변화,"결혼과 출산, 그리고 가족",170,"며칠 전 퇴근하고 집에 들어섰을 때, 아내가 갑자기 아이가 태동했다고 말해주었다. 처음에는 실감이 나지 않았는데, 아내의 손을 배 위에 올려보니 정말로 미세한 움직임이 느껴졌다. 그 순간부터 부모가 된다는 사실이 현실로 다가왔고, 나도 모르게 두근거렸다. 저녁 내내 아내와 아이 이름을 고민하며, 앞으로 우리 세 식구가 함께할 일상에 대해 이야기 나눴다.","발화자는 아내와 어떤 특별한 경험을 한 후, 무엇을 하며 저녁 시간을 보냈나요?",잘 모르겠음,친구들과 전화 통화를 했다,아내와 아이 이름을 고민하며 이야기를 나눴다,산책을 하며 운동을 했다,아내와 아이 이름을 고민하며 이야기를 나눴다,3,150
인생에서의 변화,"결혼과 출산, 그리고 가족",170,"며칠 전 저녁, 아내와 둘이서 산책을 하다가 오랜만에 결혼 초기 이야기를 나눴다. 아이가 태어나기 전에는 주말마다 영화를 보거나 맛집을 찾아다니는 게 일상이었는데, 요즘은 아기 돌보느라 여유가 없어졌다. 그래도 작은 변화 속에서 서로를 더 많이 이해하게 되고, 아기의 웃음을 보며 하루의 피로가 씻기는 느낌을 받는다. 가족이란 이런 변화와 함께 커가는 거라는 생각이 들었다.",발화자가 결혼 전 주말에 주로 했던 활동은 무엇인가요?,잘 모르겠음,여행을 다녔다.,영화 관람이나 맛집 탐방을 했다.,집에서 쉬었다.,영화 관람이나 맛집 탐방을 했다.,3,158
인생에서의 변화,"결혼과 출산, 그리고 가족",170,"며칠 전 아이가 처음으로 엄마라고 또박또박 불러서 정말 깜짝 놀랐다. 결혼하기 전엔 혼자만의 시간이 많았는데, 이제는 아침마다 아이의 웃는 얼굴을 보며 하루를 시작한다. 가족이 생기니 예전엔 당연하게 생각했던 조용한 밤이나 늦잠 자던 일상이 조금 그립기도 하지만, 아이와 남편이 함께 만들어가는 소소한 일상에 점점 더 익숙해지고 있다. 가족이란 단어가 주는 따뜻함을 새삼 느끼는 요즘이다.",발화자의 아이가 처음으로 발화자를 어떻게 불렀나요?,잘 모르겠음,아빠,엄마,이모,엄마,3,165
인생에서의 변화,"결혼과 출산, 그리고 가족",170,"지난달에는 처음으로 아내와 함께 초음파 검진을 받으러 병원에 다녀왔다. 병원에 도착하니 기다리는 동안 다른 부부들도 꽤 많아서 나도 모르게 긴장됐다. 초음파 화면에 아기의 심장 소리가 울리자 아내가 눈물을 글썽였고, 나 역시 가슴이 벅차올랐다. 진료를 마치고 나오는데 아내가 아기 옷 코너에서 작은 모자를 집어 들며 미소를 지었다. 그 모습을 보며 앞으로 우리 가족의 모습이 어떨지 상상하게 되었다.",발화에서 아내가 초음파 검진을 마치고 관심을 보인 물건은 무엇이었나요?,잘 모르겠음,작은 신발,작은 모자,인형,작은 모자,3,168
인생에서의 변화,나이 들면서 느낀 삶의 가치,170,"며칠 전 오랜만에 대학 시절 친구들과 저녁을 먹으면서 예전에는 성공이나 명예 같은 것이 인생에서 가장 중요하다고 생각했던 내 모습을 떠올렸다. 하지만 어느새 가족과 보내는 평범한 시간이 가장 소중하게 느껴지고, 친구와 함께 웃었던 사소한 추억이 마음을 따뜻하게 만든다는 걸 깨달았다. 요즘은 성취보다는 일상에서의 작은 기쁨이 내 삶의 가치를 결정짓는다는 생각이 들곤 한다.",화자는 친구들과의 저녁 식사 자리에서 무엇이 인생에서 중요하다고 느꼈는지에 대해 어떤 변화를 경험했다고 말했나요?,잘 모르겠음,"예전에는 가족과의 시간을 가장 중요하게 여겼으나, 지금은 명예가 더 소중하다고 생각하게 됐다.","과거에는 성공과 명예를 중요하게 여겼지만, 지금은 일상에서의 작은 기쁨과 가족, 친구와의 시간을 더 소중하게 여기게 됐다.",처음부터 지금까지 오직 물질적인 성공만을 가치 있게 생각해왔다.,"과거에는 성공과 명예를 중요하게 여겼지만, 지금은 일상에서의 작은 기쁨과 가족, 친구와의 시간을 더 소중하게 여기게 됐다.",3,158
인생에서의 변화,나이 들면서 느낀 삶의 가치,170,"요즘 산책을 하다 보면 예전엔 별로 관심 없던 작은 꽃이나 새소리에 자꾸 눈길이 갑니다. 예전에는 성취나 목표에만 집중했는데, 지금은 일상의 소소한 것들에서 더 큰 행복을 느끼곤 해요. 친구들과의 짧은 대화, 가족과 마시는 따뜻한 차 한 잔이 얼마나 소중한지 이제야 깨닫게 되었습니다. 나이가 들수록 특별한 사건이 아니라 평범한 순간들이 제 삶의 가치를 더해준다는 생각을 하게 됩니다.",발화자가 나이가 들면서 새롭게 느끼게 된 삶의 가치는 무엇과 더 관련이 있나요?,잘 모르겠음,높은 성취와 목표 달성,소소한 일상과 평범한 순간,여행이나 특별한 모험,소소한 일상과 평범한 순간,3,161
인생에서의 변화,나이 들면서 느낀 삶의 가치,170,"최근에 오랜만에 고등학교 친구와 산책을 하면서 예전엔 중요하게 여기지 않던 소소한 일상에 대해 많은 이야기를 나누었다. 예전에는 성공이나 성취에 집착했던 내가 요즘은 함께 보내는 시간, 건강, 작은 배려 같은 것들이 점점 더 소중하게 느껴진다. 친구가 건넨 커피 한 잔의 따뜻함이 오래도록 기억에 남았고, 그렇게 아무 목적 없이 걷는 시간들이 내 삶에 큰 의미로 다가온다는 걸 새삼 깨달았다.",화자는 친구와 어떤 활동을 하면서 삶의 가치를 다시 생각하게 되었나요?,잘 모르겠음,함께 영화를 보면서,함께 산책을 하면서,함께 요리 수업을 들으면서,함께 산책을 하면서,3,163
인생에서의 변화,나이 들면서 느낀 삶의 가치,170,"며칠 전, 오랜만에 고등학교 친구들과 만났다. 예전에는 성공이나 성취에 대한 이야기가 주를 이뤘는데, 이번엔 가족 건강이나 서로의 안부가 더 중요한 화제가 되었다. 나이가 들면서 주변 사람들과의 소중한 시간이 얼마나 귀한지 점점 더 크게 느끼게 된다. 예전엔 바쁘다는 이유로 자주 못 만났지만, 이제는 짧은 만남도 소중하게 생각하며 감사함을 느낀다.",발화자가 친구들과의 대화에서 중요하게 느끼게 된 가치는 무엇인가요?,잘 모르겠음,성공과 성취,건강과 소중한 시간,취미 활동,건강과 소중한 시간,3,148
인생에서의 변화,직장 생활로 인한 스트레스,170,"직장 동료와의 갈등 때문에 하루 종일 마음이 무거웠다. 원래는 서로 장난도 잘 치고 분위기가 좋았는데, 프로젝트 일정이 촉박해지면서 대화가 점점 날카로워졌다. 퇴근길에 집에 오면서 계속 그 대화가 머릿속을 맴돌았다. 집에 도착해서 가족들과 저녁을 먹으려 해도 쉽게 마음이 풀리지 않았다. 예전에는 일 끝나면 금방 기분이 좋아졌는데, 요즘은 작은 일에도 스트레스를 오래 끌고 가는 내 모습이 낯설었다.",발화자에게 최근 직장 내에서 무거운 마음을 느끼게 한 직접적인 원인은 무엇이었나요?,잘 모르겠음,프로젝트 일정의 촉박함,동료와의 갈등,가족과의 저녁 식사,동료와의 갈등,3,169
인생에서의 변화,직장 생활로 인한 스트레스,170,"최근 프로젝트 마감이 다가오면서 팀원들과 늦게까지 사무실에 남아 일을 마무리하는 날이 많아졌다. 회의 중에 실수를 해서 팀장님께 지적도 받았는데, 그때는 얼굴이 화끈거리고 괜히 동료들에게 미안한 마음이 들었다. 집에 돌아와서는 잠이 쉽게 오지 않아 뒤척였고, 평소 좋아하던 드라마도 집중해서 볼 수 없었다. 그래도 동료가 저녁에 따뜻한 말 한마디를 해줘서 조금 위로가 되었다.",발화자의 스트레스가 높아진 주요 원인으로 알맞은 것은 무엇인가요?,잘 모르겠음,팀장님과의 갈등,프로젝트 마감과 실수,출퇴근 시간 변경,프로젝트 마감과 실수,3,160
인생에서의 변화,직장 생활로 인한 스트레스,170,"최근에 새로운 프로젝트가 시작되면서 팀원들과의 협업이 많아졌는데, 각자 의견이 달라 조율하는 데 애를 먹었다. 집에 돌아와도 머릿속에서 일 생각이 떠나지 않아 밤에 쉽게 잠들지 못했다. 주말에도 메일을 확인하는 습관이 생기면서 점점 스트레스를 더 느끼는 것 같다. 예전에는 퇴근 후엔 일에서 완전히 벗어날 수 있었는데, 지금은 일과 개인 생활의 경계가 모호해진 것 같다.",내가 최근에 주말에 하게 된 습관은 무엇인가요?,잘 모르겠음,운동하기,메일 확인하기,요리 배우기,메일 확인하기,3,156
인생에서의 변화,직장 생활로 인한 스트레스,170,"최근에 새로운 프로젝트를 맡게 되면서 평소보다 훨씬 많은 업무량을 감당해야 했다. 처음에는 열정적으로 임했지만, 점점 퇴근 시간이 늦어지고 주말에도 머릿속에서 일 생각이 떠나질 않았다. 동료들과 회식 자리에서조차 일 이야기가 계속 이어져 마음이 무거웠다. 결국 집에 돌아와 가족들과 대화할 때도 자꾸 짜증을 내는 나 자신을 발견했다. 그제야 스트레스를 제대로 관리하지 못하고 있다는 걸 깨달았다.",발화자에게 스트레스를 주는 주요 원인은 무엇인가요?,잘 모르겠음,가족과의 갈등,새로운 프로젝트로 인한 업무량 증가,출퇴근 시간의 변화,새로운 프로젝트로 인한 업무량 증가,3,169
인생에서의 소중한 순간들,가장 감동적이었던 순간,170,"며칠 전, 평소 무뚝뚝했던 아버지가 갑자기 제게 작은 상자를 건네셨어요. 상자를 열어보니 어릴 적 제가 그린 가족 그림이 고이 접혀 있었고, 그 아래에는 직접 쓴 짧은 편지가 들어 있었죠. 편지에는 '늘 고맙고 자랑스럽다'라는 글이 적혀 있었는데, 그 순간 눈물이 나올 만큼 감동적이었어요. 평소 표현에 서툰 아버지의 마음을 이렇게 느낄 수 있어서 정말 잊을 수 없는 순간이 됐습니다.",아버지가 건넨 상자 안에서 발견된 것은 무엇이었나요?,잘 모르겠음,가족사진과 손목시계,어릴 적 그린 가족 그림과 편지,책과 장난감,어릴 적 그린 가족 그림과 편지,3,159
인생에서의 소중한 순간들,가장 감동적이었던 순간,170,"며칠 전 동생이 직접 만든 케이크를 들고 제 방에 들어왔던 일이 잊히지 않는다. 평소에 요리에 관심도 없던 동생이 며칠 동안 몰래 연습했다고 말하며 쑥스러워했다. 케이크 위에는 서툰 글씨로 ‘누나 고마워’라고 적혀 있었고, 그 순간 마음 한구석이 따뜻해졌다. 동생의 진심이 느껴져 눈물이 나올 뻔했다.",발화자의 동생이 발화자에게 해준 특별한 일은 무엇이었나요?,잘 모르겠음,서툰 편지를 써주었다,직접 만든 케이크를 주었다,손으로 만든 목걸이를 선물했다,직접 만든 케이크를 주었다,3,126
인생에서의 소중한 순간들,가장 감동적이었던 순간,170,며칠 전 가족들이 모두 모인 저녁 식사 자리에서 아버지께서 갑자기 저를 바라보시며 평소에 표현하지 않던 따뜻한 말을 건네셨다. 아버지는 제가 힘들어도 포기하지 않고 꾸준히 노력해온 모습을 자랑스럽게 생각한다고 말씀하셨다. 그 순간 가족들의 따뜻한 미소와 함께 마음이 뭉클해져서 눈물이 핑 돌았다. 평소 무뚝뚝하던 아버지의 진심 어린 격려는 평생 잊지 못할 감동적인 순간으로 남았다.,화자가 감동을 느낀 직접적인 계기는 무엇이었나요?,잘 모르겠음,가족 모두가 선물을 준 순간,아버지가 진심 어린 말을 건넨 순간,저녁 식사에서 어머니가 요리를 칭찬한 순간,아버지가 진심 어린 말을 건넨 순간,3,162
인생에서의 소중한 순간들,가장 감동적이었던 순간,170,"며칠 전 가족들과 오랜만에 시간을 보내게 되었는데, 그날 저녁에 동생이 직접 준비한 작은 서프라이즈 파티가 있었어요. 생일도 아니었고 특별한 기념일도 아니었는데, 그동안 고생 많았다며 동생이 손수 쓴 편지와 정성껏 만든 케이크를 내밀었죠. 평소에는 표현이 서툴렀던 동생이 저를 위해 준비한 마음이 너무 감동적이어서 눈물이 날 뻔했어요. 그 순간 가족의 소중함을 다시 한 번 느꼈습니다.",화자는 가족과 함께한 시간에 어떤 감동적인 경험을 했나요?,잘 모르겠음,동생이 직접 만든 케이크와 편지를 준비해주었다.,가족이 여행을 함께 다녀왔다.,부모님이 화자에게 선물을 주었다.,동생이 직접 만든 케이크와 편지를 준비해주었다.,2,163
